Auction_id,Auction_Desc,round_num,bidder_id,bidder_name,bip_name,bip_desc,bid_rnd_num,net_bid_amt,bid_amt
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA033-B,Sarasota-Bradenton FL,52,"2,194,000","2,194,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA031-B,Miami-Fort Lauderdale FL,36,"61,055,000","61,055,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-BEA031-C,Miami-Fort Lauderdale FL,37,"21,314,000","21,314,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA043-C,Chattanooga TN-GA,58,"1,191,000","1,191,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA044-B,Knoxville TN,56,"4,595,000","4,595,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA044-C,Knoxville TN,59,"2,606,000","2,606,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA045-B,Johnson City-Kingsport TN-VA,53,"4,361,000","4,361,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA045-C,Johnson City-Kingsport TN-VA,56,"1,363,000","1,363,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA041-B,Greenville-Spartanburg SC-NC,90,"5,247,000","5,247,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA041-C,Greenville-Spartanburg SC-NC,67,"2,285,000","2,285,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA042-B,Asheville NC,56,"3,366,000","3,366,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA042-C,Asheville NC,67,"942,000","942,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA043-B,Chattanooga TN-GA,57,"1,289,000","1,289,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA052-B,Wheeling WV-OH,31,"311,000","311,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA047-B,Lexington KY-TN-VA-WV,53,"9,214,000","9,214,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA052-C,Wheeling WV-OH,52,"208,000","208,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA053-B,Pittsburgh PA-WV,44,"14,822,000","14,822,000"
66,Advanced Wireless Services,161,15013204,"Atlantic Wireless, L.P.",AW-BEA053-C,Pittsburgh PA-WV,36,"6,129,750","8,173,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA054-B,Erie PA,35,"520,000","520,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA046-B,Hickory-Morganton NC-TN,48,"1,085,000","1,085,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA047-C,Lexington KY-TN-VA-WV,80,"5,075,000","5,075,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA048-B,Charleston WV-KY-OH,53,"3,370,000","3,370,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA048-C,Charleston WV-KY-OH,68,"1,723,000","1,723,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-BEA049-B,Cincinnati-Hamilton OH-KY-IN,44,"21,894,000","21,894,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA046-C,Hickory-Morganton NC-TN,66,"601,000","601,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-BEA050-C,Dayton-Springfield OH,68,"5,430,000","5,430,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-BEA054-C,Erie PA,50,"212,000","212,000"
66,Advanced Wireless Services,161,15013204,"Atlantic Wireless, L.P.",AW-BEA049-C,Cincinnati-Hamilton OH-KY-IN,45,"5,124,750","6,833,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA050-B,Dayton-Springfield OH,73,"6,644,000","6,644,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA051-B,Columbus OH,39,"12,431,000","12,431,000"
66,Advanced Wireless Services,161,15013204,"Atlantic Wireless, L.P.",AW-BEA051-C,Columbus OH,46,"5,958,750","7,945,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-BEA060-B,Appleton-Oshkosh-Neenah WI,61,"929,000","929,000"
66,Advanced Wireless Services,161,15013204,"Atlantic Wireless, L.P.",AW-BEA055-C,Cleveland-Akron OH-PA,47,"7,647,750","10,197,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-BEA060-C,Appleton-Oshkosh-Neenah WI,66,"683,000","683,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA056-B,Toledo OH,36,"1,663,000","1,663,000"
66,Advanced Wireless Services,161,15013204,"Atlantic Wireless, L.P.",AW-BEA056-C,Toledo OH,58,"1,446,750","1,929,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA057-B,Detroit-Ann Arbor-Flint MI,50,"78,988,000","78,988,000"
66,Advanced Wireless Services,161,15005598,"MetroPCS AWS, LLC",AW-BEA057-C,Detroit-Ann Arbor-Flint MI,46,"50,317,000","50,317,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-BEA058-B,Northern Michigan MI,24,"162,000","162,000"
66,Advanced Wireless Services,161,4059523,"NSIGHTTEL WIRELESS, LLC",AW-BEA058-C,Northern Michigan MI,52,"85,000","85,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA055-B,Cleveland-Akron OH-PA,32,"16,006,000","16,006,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-BEA059-B,Green Bay WI-MI,51,"1,217,000","1,217,000"
66,Advanced Wireless Services,161,3774494,Wittenberg Telephone Company,AW-BEA059-C,Green Bay WI-MI,53,"738,000","984,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA089-B,Monroe LA,118,"1,293,000","1,293,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA089-C,Monroe LA,60,"147,000","147,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA090-B,Little Rock AR,103,"4,066,000","4,066,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA090-C,Little Rock AR,61,"3,069,000","3,069,000"
66,Advanced Wireless Services,161,3290673,Cellco Partnership d/b/a Verizon Wireles,AW-BEA086-B,Lake Charles LA,116,"3,594,000","3,594,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA091-B,Fort Smith AR-OK,34,"369,000","369,000"
66,Advanced Wireless Services,161,1711837,"Command Connect, LLC",AW-BEA086-C,Lake Charles LA,86,"1,122,000","1,320,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA087-B,Beaumont-Port Arthur TX,39,"496,000","496,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA087-C,Beaumont-Port Arthur TX,87,"595,000","595,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA088-B,Shreveport-Bossier City LA-AR,118,"2,875,000","2,875,000"
66,Advanced Wireless Services,161,15005598,"MetroPCS AWS, LLC",AW-BEA088-C,Shreveport-Bossier City LA-AR,108,"622,000","622,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA118-B,Omaha NE-IA-MO,48,"6,735,000","6,735,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-BEA118-C,Omaha NE-IA-MO,62,"1,737,000","1,737,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA119-B,Lincoln NE,34,"411,000","411,000"
66,Advanced Wireless Services,161,15019003,"Barat Wireless, L.P.",AW-BEA119-C,Lincoln NE,122,"138,750","185,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA120-B,Grand Island NE,46,"1,040,000","1,040,000"
66,Advanced Wireless Services,161,14460646,"LL License Holdings II, LLC",AW-BEA117-C,Sioux City IA-NE-SD,104,"554,200","652,000"
66,Advanced Wireless Services,161,4262853,Hemingford Cooperative Telephone Company,AW-BEA120-C,Grand Island NE,1,"64,500","86,000"
66,Advanced Wireless Services,161,4262853,Hemingford Cooperative Telephone Company,AW-BEA121-B,North Platte NE-CO,40,"51,000","68,000"
66,Advanced Wireless Services,161,4262853,Hemingford Cooperative Telephone Company,AW-BEA121-C,North Platte NE-CO,1,"14,250","19,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA122-B,Wichita KS-OK,52,"4,295,000","4,295,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-BEA122-C,Wichita KS-OK,61,"2,368,000","2,368,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA141-B,Denver-Boulder CO-KS-NE,53,"24,159,000","24,159,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-BEA134-C,San Antonio TX,84,"5,654,000","5,654,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA132-C,Corpus Christi TX,45,"701,000","701,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-BEA133-B,McAllen-Edinburg-Mission TX,96,"1,156,500","1,542,000"
66,Advanced Wireless Services,161,15013204,"Atlantic Wireless, L.P.",AW-BEA141-C,Denver-Boulder CO-KS-NE,33,"7,408,500","9,878,000"
66,Advanced Wireless Services,161,1649508,"Central Texas Telephone Investments, LP",AW-BEA135-B,Odessa-Midland TX,65,"995,000","995,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA133-C,McAllen-Edinburg-Mission TX,47,"1,174,000","1,174,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA135-C,Odessa-Midland TX,66,"781,000","781,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-BEA136-B,Hobbs NM-TX,59,"296,000","296,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA134-B,San Antonio TX,31,"7,911,000","7,911,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA136-C,Hobbs NM-TX,63,"148,000","148,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA138-C,Amarillo TX-NM,48,"674,000","674,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA139-B,Santa Fe NM,74,"1,180,000","1,180,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA139-C,Santa Fe NM,91,"654,000","654,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-BEA137-B,Lubbock TX,52,"605,000","605,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA137-C,Lubbock TX,63,"441,000","441,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-BEA138-B,Amarillo TX-NM,85,"870,000","870,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA140-B,Pueblo CO-NM,39,"503,000","503,000"
66,Advanced Wireless Services,161,1711837,"Command Connect, LLC",AW-BEA140-C,Pueblo CO-NM,58,"156,400","184,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA153-B,Las Vegas NV-AZ-UT,78,"17,173,000","17,173,000"
66,Advanced Wireless Services,161,15005598,"MetroPCS AWS, LLC",AW-BEA153-C,Las Vegas NV-AZ-UT,91,"10,420,000","10,420,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA154-B,Flagstaff AZ-UT,89,"534,000","534,000"
66,Advanced Wireless Services,161,3762119,Spotlight Media Corp,AW-BEA154-C,Flagstaff AZ-UT,91,"192,750","257,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA155-B,Farmington NM-CO,39,"234,000","234,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA155-C,Farmington NM-CO,41,"88,000","88,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA156-B,Albuquerque NM-AZ,39,"2,894,000","2,894,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-BEA156-C,Albuquerque NM-AZ,89,"1,224,750","1,633,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA157-B,El Paso TX-NM,68,"2,548,000","2,548,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA157-C,El Paso TX-NM,48,"1,721,000","1,721,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA158-B,Phoenix-Mesa AZ-NM,45,"27,095,000","27,095,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-BEA158-C,Phoenix-Mesa AZ-NM,37,"14,012,000","14,012,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA001-A,"New York-Newark, NY-NJ",23,"396,232,000","396,232,000"
66,Advanced Wireless Services,161,1711365,PetroCom License Corporation,AW-BEA176-B,Gulf of Mexico,1,"40,000","40,000"
66,Advanced Wireless Services,161,1711365,PetroCom License Corporation,AW-BEA176-C,Gulf of Mexico,84,"30,000","30,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-CMA002-A,"Los Angeles-Anaheim, CA",33,"179,161,000","179,161,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA003-A,"Chicago, IL",51,"254,821,000","254,821,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA004-A,"Philadelphia, PA",48,"82,565,000","82,565,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA014-A,"Baltimore, MD",52,"43,657,000","43,657,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA015-A,"Minneapolis-St. Paul, MN-WI",58,"29,096,000","29,096,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA016-A,"Cleveland, OH",29,"7,206,000","7,206,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA020-A,"Seattle-Everett, WA",52,"27,888,000","27,888,000"
66,Advanced Wireless Services,161,15019003,"Barat Wireless, L.P.",AW-CMA021-A,"Milwaukee, WI",51,"13,374,750","17,833,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA022-A,"Tampa-St. Petersburg, FL",89,"25,861,000","25,861,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA013-A,"Pittsburgh, PA",84,"10,718,000","10,718,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA017-A,"Atlanta, GA",33,"30,048,000","30,048,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA018-A,"San Diego, CA",33,"18,981,000","18,981,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-CMA019-A,"Denver-Boulder, CO",29,"12,955,000","12,955,000"
66,Advanced Wireless Services,161,5411426,"Cellular South Licenses, Inc.",AW-CMA046-A,"Nashville-Davidson, TN",47,"8,546,000","8,546,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-CMA047-A,"Greensboro-Winston-Salem, NC",42,"9,112,000","9,112,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-CMA048-A,"Toledo, OH-MI",51,"1,337,000","1,337,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA044-A,"Albany-Schenectady-Troy, NY",65,"3,596,000","3,596,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-CMA045-A,"Oklahoma City, OK",59,"14,431,000","14,431,000"
66,Advanced Wireless Services,161,4325148,City of Ketchikan dba Ketchikan Public U,AW-CMA317-A,Alaska 3 - Haines,150,"157,000","157,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA318-A,Arizona 1 - Mohave,84,"574,000","574,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA310-A,Alabama 4 - Bibb,58,"179,000","179,000"
66,Advanced Wireless Services,161,3474327,"Cable One, Inc.",AW-CMA319-A,Arizona 2 - Coconino,82,"702,000","702,000"
66,Advanced Wireless Services,161,3474327,"Cable One, Inc.",AW-CMA320-A,Arizona 3 - Navajo,82,"419,000","419,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA321-A,Arizona 4 - Yuma,90,"119,000","119,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA322-A,Arizona 5 - Gila,68,"204,000","204,000"
66,Advanced Wireless Services,161,3474327,"Cable One, Inc.",AW-CMA323-A,Arizona 6 - Graham,97,"709,000","709,000"
66,Advanced Wireless Services,161,15006471,CenturyTel Broadband Wireless LLC,AW-CMA325-A,Arkansas 2 - Marion,1,"60,000","60,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA326-A,Arkansas 3 - Sharp,93,"74,000","74,000"
66,Advanced Wireless Services,161,15006471,CenturyTel Broadband Wireless LLC,AW-CMA329-A,Arkansas 6 - Cleburne,1,"66,000","66,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA311-A,Alabama 5 - Cleburne,61,"639,000","639,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA312-A,Alabama 6 - Washington,48,"78,000","78,000"
66,Advanced Wireless Services,161,15006471,CenturyTel Broadband Wireless LLC,AW-CMA313-A,Alabama 7 - Butler,23,"116,000","116,000"
66,Advanced Wireless Services,161,7024607,"Public Service Wireless Services, Inc.",AW-CMA314-A,Alabama 8 - Lee,53,"1,625,000","1,625,000"
66,Advanced Wireless Services,161,4983664,"Space Data Spectrum Holdings, LLC",AW-CMA315-A,Alaska 1 - Wade Hampton,159,"549,750","733,000"
66,Advanced Wireless Services,161,14820641,"MTA Communications, Inc.",AW-CMA316-A,Alaska 2 - Bethel,160,"525,000","525,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA328-A,Arkansas 5 - Cross,42,"75,000","75,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA327-A,Arkansas 4 - Clay,93,"153,000","153,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA121-A,"Trenton, NJ",89,"6,730,000","6,730,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA122-A,"Binghamton, NY",85,"649,000","649,000"
66,Advanced Wireless Services,161,4059523,"NSIGHTTEL WIRELESS, LLC",AW-CMA125-A,"Appleton-Oshkosh-Neenah, WI",62,"853,000","853,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA123-A,"Santa Rosa-Petaluma, CA",39,"1,113,000","1,113,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA124-A,"Santa Barbara, CA",35,"2,024,000","2,024,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA120-A,"Huntsville, AL",78,"2,553,000","2,553,000"
66,Advanced Wireless Services,161,3010493,Cincinnati Bell Wireless LLC,AW-CMA145-A,"Hamilton-Middletown, OH",58,"1,510,000","1,510,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA146-A,"Daytona Beach, FL",51,"2,319,000","2,319,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-CMA147-A,"Ponce, PR",89,"198,750","265,000"
66,Advanced Wireless Services,161,1562388,Stayton Cooperative Telephone Company,AW-CMA148-A,"Salem, OR",64,"293,250","391,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA143-A,"Johnstown, PA",100,"433,000","433,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA144-A,"Orange County, NY",39,"1,389,000","1,389,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA156-A,"Portsmouth-Rochester, NH-ME",70,"683,000","683,000"
66,Advanced Wireless Services,161,5849518,NTELOS Inc.,AW-CMA157-A,"Roanoke, VA",104,"592,000","592,000"
66,Advanced Wireless Services,161,15180151,"Triad AWS, Inc.",AW-CMA158-A,"Lima, OH",100,"185,250","247,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA159-A,"Provo-Orem, UT",69,"592,000","592,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA154-A,"New London-Norwich, CT",39,"559,000","559,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA155-A,"Savannah, GA",36,"1,008,000","1,008,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA209-A,Clarksville-Hopkinsville TN-KY,44,"207,000","207,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA196-A,"Champaign-Urbana-Rantoul, IL",70,"203,000","203,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA197-A,"Lake Charles, LA",115,"1,917,000","1,917,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA198-A,"St. Cloud, MN",64,"395,000","395,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA199-A,"Steubenville-Weirton, OH-WV",22,"132,000","132,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA210-A,"Fort Collins-Loveland, CO",21,"251,000","251,000"
66,Advanced Wireless Services,161,6236475,"Iowa Telecommunications Services, Inc.",AW-CMA201-A,"Waterloo-Cedar Falls, IA",108,"303,000","303,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-CMA202-A,"Arecibo, PR",89,"150,000","200,000"
66,Advanced Wireless Services,161,5849518,NTELOS Inc.,AW-CMA203-A,"Lynchburg, VA",1,"162,000","162,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-CMA204-A,"Aguadilla, PR",89,"143,250","191,000"
66,Advanced Wireless Services,161,1711837,"Command Connect, LLC",AW-CMA205-A,"Alexandria, LA",90,"123,250","145,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA200-A,"Parkersburg-Marietta, OH-WV",54,"157,000","157,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA208-A,"Fort Pierce, FL",36,"1,876,000","1,876,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA206-A,"Longview-Marshall, TX",50,"757,000","757,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA193-A,"Benton Harbor, MI",21,"162,000","162,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA194-A,"Waco, TX",45,"765,000","765,000"
66,Advanced Wireless Services,161,6236475,"Iowa Telecommunications Services, Inc.",AW-CMA195-A,"Cedar Rapids, IA",61,"1,834,000","1,834,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA214-A,"Richland-Kennewick-Pasco, WA",34,"192,000","192,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA215-A,"Chico, CA",39,"203,000","203,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA216-A,"Janesville-Beloit, WI",18,"152,000","152,000"
66,Advanced Wireless Services,161,2899060,Hancock Rural Telephone Corporation,AW-CMA217-A,"Anderson, IN",69,"471,750","629,000"
66,Advanced Wireless Services,161,4383485,"Atlantic Seawinds Communications, LLC",AW-CMA218-A,"Wilmington, NC",120,"1,477,000","1,477,000"
66,Advanced Wireless Services,161,3290673,Cellco Partnership d/b/a Verizon Wireles,AW-CMA219-A,"Monroe, LA",119,"241,000","241,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA211-A,"Bradenton, FL",70,"1,120,000","1,120,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA212-A,"Bremerton, WA",40,"244,000","244,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA213-A,"Pittsfield, MA",31,"135,000","135,000"
66,Advanced Wireless Services,161,1649508,"Central Texas Telephone Investments, LP",AW-CMA220-A,"Abilene, TX",69,"273,000","273,000"
66,Advanced Wireless Services,161,3474327,"Cable One, Inc.",AW-CMA221-A,"Fargo-Moorehead, ND-MN",29,"533,000","533,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA241-A,"Pueblo, CO",106,"225,000","225,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA251-A,"Williamsport, PA",91,"433,000","433,000"
66,Advanced Wireless Services,161,3474327,"Cable One, Inc.",AW-CMA252-A,"Pascagoula, MS",60,"599,000","599,000"
66,Advanced Wireless Services,161,3474327,"Cable One, Inc.",AW-CMA253-A,"Sioux City, IA-NE",108,"1,322,000","1,322,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA242-A,"Olympia, WA",79,"329,000","329,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA243-A,"Greeley, CO",21,"181,000","181,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA244-A,"Kenosha, WI",21,"150,000","150,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA245-A,"Ocala, FL",35,"517,000","517,000"
66,Advanced Wireless Services,161,5411426,"Cellular South Licenses, Inc.",AW-CMA246-A,"Dothan, AL",135,"631,000","631,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA247-A,"Lafayette, IN",41,"156,000","156,000"
66,Advanced Wireless Services,161,5209374,"Vermont Telephone Company, Inc.",AW-CMA248-A,"Burlington, VT",143,"783,700","922,000"
66,Advanced Wireless Services,161,3474327,"Cable One, Inc.",AW-CMA249-A,"Anniston, AL",58,"477,000","477,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA250-A,"Bloomington-Normal, IL",21,"150,000","150,000"
66,Advanced Wireless Services,161,3474327,"Cable One, Inc.",AW-CMA240-A,"Texarkana, AR-TX",75,"722,000","722,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA282-A,"Bloomington, IN",58,"544,000","544,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA283-A,"Panama City, FL",82,"175,000","175,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA284-A,"Elmira, NY",85,"101,000","101,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA285-A,"Las Cruces, NM",21,"673,000","673,000"
66,Advanced Wireless Services,161,6236475,"Iowa Telecommunications Services, Inc.",AW-CMA286-A,"Dubuque, IA",124,"349,000","349,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA287-A,"Bryan-College Station, TX",41,"418,000","418,000"
