auction_id,auction_description,round,item_name,item_description,pwb_amount,net_pwb_amount,pw_bidder,round_of_pwb,previous_pw_bidder,round_of_previous_pwb,previous_pwb_amount,previous_net_pwb_amount
73,700 MHz Band,261,WY-BEA169-A,Richland-Kennewick-Pasco WA,"2,393,000","1,794,750","King Street Wireless, L.P.",29,Vulcan Spectrum LLC,28,"2,158,000",0
73,700 MHz Band,261,WY-BEA170-A,Seattle-Tacoma-Bremerton WA,"69,190,000","69,190,000",Vulcan Spectrum LLC,28,Cellco Partnership d/b/a Verizon Wireless,26,"65,042,000",0
73,700 MHz Band,261,WY-BEA171-A,Anchorage AK,"1,315,000","986,250","Triad 700, LLC",131,"Kurian, Thomas K",130,"1,272,000",0
73,700 MHz Band,261,WY-BEA172-A,Honolulu HI,"3,728,000","2,796,000","Cavalier Wireless, LLC",58,Continuum 700 LLC,57,"3,585,000",0
73,700 MHz Band,261,WY-BEA173-A,Guam-Northern Mariana Islands,"1,293,000","1,293,000","PTI Pacifica, Inc.",153,Choice Phone LLC,150,"1,266,000",0
73,700 MHz Band,261,WY-BEA174-A,Puerto Rico-US Virgin Islands,"19,904,000","19,904,000","Puerto Rico Telephone Company, Inc.",35,"VentureTel 700, Inc.",34,"19,138,000",0
73,700 MHz Band,261,WY-BEA175-A,American Samoa,"20,000","20,000","AST Telecom, LLC",189,"Kurian, Thomas K",148,"19,000",0
73,700 MHz Band,261,WY-BEA176-A,Gulf of Mexico,"771,000","771,000",CHEVRON USA INC.,37,"SeaBytes, L.L.C.",36,"742,000",0
73,700 MHz Band,261,WY-CMA001-B,"New York-Newark, NY-NJ","884,703,000","884,703,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"804,301,000",0
73,700 MHz Band,261,WY-CMA002-B,"Los Angeles-Anaheim, CA","483,981,000","483,981,000",Cellco Partnership d/b/a Verizon Wireless,20,QUALCOMM Incorporated,19,"435,956,000",0
73,700 MHz Band,261,WY-CMA003-B,"Chicago, IL","892,400,000","892,400,000",Cellco Partnership d/b/a Verizon Wireless,23,"AT&T Mobility Spectrum, LLC",22,"801,340,000",0
73,700 MHz Band,261,WY-CMA004-B,"Philadelphia, PA","365,481,000","365,481,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"332,256,000",0
73,700 MHz Band,261,WY-CMA005-B,"Detroit-Ann Arbor, MI","202,656,000","202,656,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"186,008,000",0
73,700 MHz Band,261,WY-CMA006-B,"Boston-Brockton-Lowell, MA-NH","293,309,000","293,309,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"265,655,000",0
73,700 MHz Band,261,WY-CMA007-B,"San Francisco-Oakland, CA","250,467,000","250,467,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"227,607,000",0
73,700 MHz Band,261,WY-CMA008-B,"Washington, DC-MD-VA","241,363,000","241,363,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"219,421,000",0
73,700 MHz Band,261,WY-CMA009-B,"Dallas-Fort Worth, TX","131,125,000","131,125,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"120,010,000",0
73,700 MHz Band,261,WY-CMA010-B,"Houston, TX","194,492,000","194,492,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,24,"182,600,000",0
73,700 MHz Band,261,WY-CMA011-B,"St. Louis, MO-IL","128,457,000","128,457,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"116,782,000",0
73,700 MHz Band,261,WY-CMA012-B,"Miami-Fort Lauderdale, FL","232,503,000","232,503,000",Cellco Partnership d/b/a Verizon Wireless,25,"AT&T Mobility Spectrum, LLC",24,"211,366,000",0
73,700 MHz Band,261,WY-CMA013-B,"Pittsburgh, PA","76,471,000","76,471,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"69,519,000",0
73,700 MHz Band,261,WY-CMA014-B,"Baltimore, MD","120,249,000","120,249,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"109,321,000",0
73,700 MHz Band,261,WY-CMA015-B,"Minneapolis-St. Paul, MN-WI","166,880,000","166,880,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"151,709,000",0
73,700 MHz Band,261,WY-CMA016-B,"Cleveland, OH","56,872,000","56,872,000","AT&T Mobility Spectrum, LLC",25,Cellco Partnership d/b/a Verizon Wireless,24,"51,638,000",0
73,700 MHz Band,261,WY-CMA017-B,"Atlanta, GA","248,784,000","248,784,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"226,167,000",0
73,700 MHz Band,261,WY-CMA018-B,"San Diego, CA","176,977,000","176,977,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,26,"168,484,000",0
73,700 MHz Band,261,WY-CMA019-B,"Denver-Boulder, CO","55,682,000","55,682,000","AT&T Mobility Spectrum, LLC",42,Cellco Partnership d/b/a Verizon Wireless,24,"54,590,000",0
73,700 MHz Band,261,WY-CMA020-B,"Seattle-Everett, WA","219,074,000","219,074,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"199,158,000",0
73,700 MHz Band,261,WY-CMA021-B,"Milwaukee, WI","111,118,000","111,118,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"101,005,000",0
73,700 MHz Band,261,WY-CMA022-B,"Tampa-St. Petersburg, FL","115,094,000","115,094,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,25,"109,600,000",0
73,700 MHz Band,261,WY-CMA023-B,"Cincinnati, OH-KY-IN","35,120,000","35,120,000",Cellco Partnership d/b/a Verizon Wireless,17,"AT&T Mobility Spectrum, LLC",14,"31,217,000",0
73,700 MHz Band,261,WY-CMA024-B,"Kansas City, MO-KS","71,232,000","71,232,000","AT&T Mobility Spectrum, LLC",24,Cellco Partnership d/b/a Verizon Wireless,23,"64,758,000",0
73,700 MHz Band,261,WY-CMA025-B,"Buffalo, NY","10,461,000","10,461,000","AT&T Mobility Spectrum, LLC",45,Cellco Partnership d/b/a Verizon Wireless,19,"10,256,000",0
73,700 MHz Band,261,WY-CMA026-B,"Phoenix, AZ","222,649,000","222,649,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"202,311,000",0
73,700 MHz Band,261,WY-CMA027-B,"San Jose, CA","107,376,000","107,376,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"97,582,000",0
73,700 MHz Band,261,WY-CMA028-B,"Indianapolis, IN","66,058,000","66,058,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"59,975,000",0
73,700 MHz Band,261,WY-CMA029-B,"New Orleans, LA","27,888,000","27,888,000","AT&T Mobility Spectrum, LLC",21,Alltel Corporation,20,"25,276,000",0
73,700 MHz Band,261,WY-CMA030-B,"Portland, OR-WA","46,451,000","46,451,000","AT&T Mobility Spectrum, LLC",28,Cellco Partnership d/b/a Verizon Wireless,18,"44,239,000",0
73,700 MHz Band,261,WY-CMA031-B,"Columbus, OH","23,487,000","23,487,000","AT&T Mobility Spectrum, LLC",21,Cellco Partnership d/b/a Verizon Wireless,20,"21,602,000",0
73,700 MHz Band,261,WY-CMA032-B,"Hartford-Bristol, CT","61,162,000","61,162,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"55,602,000",0
73,700 MHz Band,261,WY-CMA033-B,"San Antonio, TX","54,914,000","54,914,000","AT&T Mobility Spectrum, LLC",37,Cellco Partnership d/b/a Verizon Wireless,26,"53,837,000",0
73,700 MHz Band,261,WY-CMA034-B,"Rochester, NY","19,135,000","19,135,000",Cellco Partnership d/b/a Verizon Wireless,19,"AT&T Mobility Spectrum, LLC",18,"17,395,000",0
73,700 MHz Band,261,WY-CMA035-B,"Sacramento, CA","77,783,000","77,783,000","AT&T Mobility Spectrum, LLC",29,Cellco Partnership d/b/a Verizon Wireless,26,"73,762,000",0
73,700 MHz Band,261,WY-CMA036-B,"Memphis, TN-AR-MS","32,608,000","32,608,000",Cellco Partnership d/b/a Verizon Wireless,16,"AT&T Mobility Spectrum, LLC",15,"27,173,000",0
73,700 MHz Band,261,WY-CMA037-B,"Louisville, KY-IN","34,096,000","34,096,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"30,996,000",0
73,700 MHz Band,261,WY-CMA038-B,"Providence-Warwick, RI","47,402,000","47,402,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,23,"45,144,000",0
73,700 MHz Band,261,WY-CMA039-B,"Salt Lake City-Ogden, UT","55,556,000","55,556,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"50,505,000",0
73,700 MHz Band,261,WY-CMA040-B,"Dayton, OH","14,147,000","14,147,000","AT&T Mobility Spectrum, LLC",21,Cellco Partnership d/b/a Verizon Wireless,20,"13,012,000",0
73,700 MHz Band,261,WY-CMA041-B,"Birmingham, AL","25,042,000","25,042,000","AT&T Mobility Spectrum, LLC",18,Cellco Partnership d/b/a Verizon Wireless,17,"20,868,000",0
73,700 MHz Band,261,WY-CMA042-B,Bridgeport-Stamford-Danbury CT,"34,837,000","34,837,000","AT&T Mobility Spectrum, LLC",25,Cellco Partnership d/b/a Verizon Wireless,24,"31,670,000",0
73,700 MHz Band,261,WY-CMA043-B,"Norfolk-Virginia Beach, VA-NC","42,352,000","42,352,000","AT&T Mobility Spectrum, LLC",19,Cellco Partnership d/b/a Verizon Wireless,16,"40,035,000",0
73,700 MHz Band,261,WY-CMA044-B,"Albany-Schenectady-Troy, NY","10,925,000","10,925,000","AT&T Mobility Spectrum, LLC",37,Cellco Partnership d/b/a Verizon Wireless,19,"10,711,000",0
73,700 MHz Band,261,WY-CMA045-B,"Oklahoma City, OK","92,226,000","92,226,000",Cellco Partnership d/b/a Verizon Wireless,24,"AT&T Mobility Spectrum, LLC",23,"83,765,000",0
73,700 MHz Band,261,WY-CMA046-B,"Nashville-Davidson, TN","65,269,000","65,269,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"59,335,000",0
73,700 MHz Band,261,WY-CMA047-B,"Greensboro-Winston-Salem, NC","57,465,000","57,465,000",Cellco Partnership d/b/a Verizon Wireless,24,"AT&T Mobility Spectrum, LLC",23,"52,235,000",0
73,700 MHz Band,261,WY-CMA048-B,"Toledo, OH-MI","11,657,000","11,657,000","AT&T Mobility Spectrum, LLC",23,Cellco Partnership d/b/a Verizon Wireless,22,"10,465,000",0
73,700 MHz Band,261,WY-CMA049-B,New Haven-Waterbury-Meriden CT,"29,490,000","29,490,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"26,809,000",0
73,700 MHz Band,261,WY-CMA050-B,"Honolulu, HI","11,916,000","11,916,000","AT&T Mobility Spectrum, LLC",18,Cellco Partnership d/b/a Verizon Wireless,17,"9,930,000",0
73,700 MHz Band,261,WY-CMA051-B,"Jacksonville, FL","30,733,000","30,733,000","AT&T Mobility Spectrum, LLC",39,Cellco Partnership d/b/a Verizon Wireless,18,"30,130,000",0
73,700 MHz Band,261,WY-CMA052-B,"Akron, OH","12,398,000","12,398,000","AT&T Mobility Spectrum, LLC",24,Cellco Partnership d/b/a Verizon Wireless,23,"11,119,000",0
73,700 MHz Band,261,WY-CMA053-B,"Syracuse, NY","10,736,000","10,736,000","AT&T Mobility Spectrum, LLC",20,Cellco Partnership d/b/a Verizon Wireless,19,"9,760,000",0
73,700 MHz Band,261,WY-CMA054-B,"Gary-Hammond-East Chicago, IN","7,020,000","7,020,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,21,"6,686,000",0
73,700 MHz Band,261,WY-CMA055-B,"Worchester-Leominster, MA","11,858,000","11,858,000","AT&T Mobility Spectrum, LLC",25,Cellco Partnership d/b/a Verizon Wireless,24,"10,780,000",0
73,700 MHz Band,261,WY-CMA056-B,"Northeast Pennsylvania, PA","10,832,000","10,832,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,24,"10,272,000",0
73,700 MHz Band,261,WY-CMA057-B,"Tulsa, OK","24,336,000","24,336,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,24,"23,176,000",0
73,700 MHz Band,261,WY-CMA058-B,"Allentown-Bethlehem, PA-NJ","25,572,000","25,572,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,23,"24,323,000",0
73,700 MHz Band,261,WY-CMA059-B,"Richmond, VA","24,745,000","24,745,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,23,"23,566,000",0
73,700 MHz Band,261,WY-CMA060-B,"Orlando, FL","87,282,000","87,282,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"79,349,000",0
73,700 MHz Band,261,WY-CMA061-B,"Charlotte-Gastonia, NC","58,748,000","58,748,000",Cellco Partnership d/b/a Verizon Wireless,24,"AT&T Mobility Spectrum, LLC",23,"53,390,000",0
73,700 MHz Band,261,WY-CMA062-B,"New Brunswick-Perth Amboy, NJ","45,356,000","45,356,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,24,"43,012,000",0
73,700 MHz Band,261,WY-CMA063-B,"Springfield-Holyoke, MA","11,806,000","11,806,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,24,"11,196,000",0
73,700 MHz Band,261,WY-CMA064-B,"Grand Rapids, MI","38,441,000","38,441,000","AT&T Mobility Spectrum, LLC",22,Cellco Partnership d/b/a Verizon Wireless,21,"34,595,000",0
73,700 MHz Band,261,WY-CMA065-B,"Omaha, NE-IA","15,744,000","15,744,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"14,319,000",0
73,700 MHz Band,261,WY-CMA066-B,"Youngstown-Warren, OH","5,468,000","5,468,000",Cellco Partnership d/b/a Verizon Wireless,21,Alltel Corporation,20,"4,951,000",0
73,700 MHz Band,261,WY-CMA067-B,"Greenville-Spartanburg, SC","12,861,000","12,861,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"11,847,000",0
73,700 MHz Band,261,WY-CMA068-B,"Flint, MI","7,399,000","7,399,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,25,"6,968,000",0
73,700 MHz Band,261,WY-CMA069-B,"Wilmington, DE-NJ-MD","21,284,000","21,284,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,23,"20,244,000",0
73,700 MHz Band,261,WY-CMA070-B,"Long Branch-Asbury Park, NJ","26,178,000","26,178,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,24,"24,825,000",0
73,700 MHz Band,261,WY-CMA071-B,"Raleigh-Durham, NC","42,085,000","42,085,000",Cellco Partnership d/b/a Verizon Wireless,24,"AT&T Mobility Spectrum, LLC",23,"38,621,000",0
73,700 MHz Band,261,WY-CMA072-B,"West Palm Beach-Boca Raton, FL","26,993,000","26,993,000",Cellco Partnership d/b/a Verizon Wireless,21,"AT&T Mobility Spectrum, LLC",20,"24,526,000",0
73,700 MHz Band,261,WY-CMA073-B,"Oxnard-Simi Valley-Ventura, CA","20,220,000","20,220,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,22,"19,257,000",0
73,700 MHz Band,261,WY-CMA074-B,"Fresno, CA","14,057,000","14,057,000","AT&T Mobility Spectrum, LLC",44,Cellco Partnership d/b/a Verizon Wireless,18,"13,781,000",0
73,700 MHz Band,261,WY-CMA075-B,"Austin, TX","37,045,000","37,045,000","AT&T Mobility Spectrum, LLC",37,Cellco Partnership d/b/a Verizon Wireless,22,"36,319,000",0
73,700 MHz Band,261,WY-CMA076-B,"New Bedford-Fall River, MA","5,936,000","5,936,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,21,"5,653,000",0
73,700 MHz Band,261,WY-CMA077-B,"Tucson, AZ","27,041,000","27,041,000","AT&T Mobility Spectrum, LLC",39,Cellco Partnership d/b/a Verizon Wireless,26,"26,511,000",0
73,700 MHz Band,261,WY-CMA078-B,"Lansing-East Lansing, MI","13,031,000","13,031,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"11,956,000",0
73,700 MHz Band,261,WY-CMA079-B,"Knoxville, TN","18,346,000","18,346,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"16,819,000",0
73,700 MHz Band,261,WY-CMA080-B,"Baton Rouge, LA","16,010,000","16,010,000","AT&T Mobility Spectrum, LLC",22,"Cox Wireless, Inc.",21,"13,806,000",0
73,700 MHz Band,261,WY-CMA081-B,"El Paso, TX","9,321,000","9,321,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,22,"8,877,000",0
73,700 MHz Band,261,WY-CMA082-B,"Tacoma, WA","12,524,000","12,524,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"11,385,000",0
73,700 MHz Band,261,WY-CMA083-B,"Mobile, AL","11,046,000","11,046,000","AT&T Mobility Spectrum, LLC",21,"Cellular South Licenses, Inc.",20,"10,146,000",0
73,700 MHz Band,261,WY-CMA084-B,"Harrisburg, PA","5,547,000","5,547,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,23,"5,276,000",0
73,700 MHz Band,261,WY-CMA085-B,"Johnson City-Kingsport, TN-VA","5,446,000","5,446,000","AT&T Mobility Spectrum, LLC",18,Cellco Partnership d/b/a Verizon Wireless,17,"4,538,000",0
73,700 MHz Band,261,WY-CMA086-B,"Albuquerque, NM","8,124,000","8,124,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,24,"7,737,000",0
73,700 MHz Band,261,WY-CMA087-B,"Canton, OH","5,711,000","5,711,000","AT&T Mobility Spectrum, LLC",24,Cellco Partnership d/b/a Verizon Wireless,23,"5,192,000",0
73,700 MHz Band,261,WY-CMA088-B,"Chattanooga, TN-GA","9,612,000","9,612,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"8,736,000",0
73,700 MHz Band,261,WY-CMA089-B,"Wichita, KS","12,123,000","12,123,000","AT&T Mobility Spectrum, LLC",37,Cellco Partnership d/b/a Verizon Wireless,19,"11,885,000",0
73,700 MHz Band,261,WY-CMA090-B,"Charleston, SC","13,409,000","13,409,000","AT&T Mobility Spectrum, LLC",21,Alltel Corporation,20,"11,633,000",0
73,700 MHz Band,261,WY-CMA091-B,"San Juan-Caguas, PR","11,498,000","11,498,000","Puerto Rico Telephone Company, Inc.",69,"VentureTel 700, Inc.",68,"11,056,000",0
73,700 MHz Band,261,WY-CMA092-B,"Little Rock, AR","16,582,000","16,582,000","AT&T Mobility Spectrum, LLC",23,Cellco Partnership d/b/a Verizon Wireless,22,"14,437,000",0
73,700 MHz Band,261,WY-CMA093-B,"Las Vegas, NV","82,281,000","82,281,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"74,770,000",0
73,700 MHz Band,261,WY-CMA094-B,"Saginaw-Bay City-Midland, MI","1,308,000","1,308,000","AT&T Mobility Spectrum, LLC",37,Cellco Partnership d/b/a Verizon Wireless,22,"1,282,000",0
73,700 MHz Band,261,WY-CMA095-B,"Columbia, SC","15,516,000","15,516,000","AT&T Mobility Spectrum, LLC",19,Alltel Corporation,18,"13,782,000",0
73,700 MHz Band,261,WY-CMA096-B,"Fort Wayne, IN","3,706,000","3,706,000","AT&T Mobility Spectrum, LLC",18,Cellco Partnership d/b/a Verizon Wireless,17,"3,088,000",0
73,700 MHz Band,261,WY-CMA097-B,"Bakersfield, CA","8,248,000","8,248,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,21,"7,855,000",0
73,700 MHz Band,261,WY-CMA098-B,"Davenport-Rock Island, IA-IL","3,952,000","3,952,000","AT&T Mobility Spectrum, LLC",25,"King Street Wireless, L.P.",24,"3,597,000",0
73,700 MHz Band,261,WY-CMA099-B,"York, PA","5,167,000","5,167,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,23,"4,915,000",0
73,700 MHz Band,261,WY-CMA100-B,"Shreveport, LA","7,947,000","7,947,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,24,"7,568,000",0
73,700 MHz Band,261,WY-CMA101-B,"Beaumont-Port Arthur, TX","2,617,000","2,617,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"2,376,000",0
73,700 MHz Band,261,WY-CMA102-B,"Des Moines, IA","27,057,000","20,292,750","King Street Wireless, L.P.",37,"AT&T Mobility Spectrum, LLC",36,"26,016,000",0
73,700 MHz Band,261,WY-CMA103-B,"Peoria, IL","2,777,000","2,777,000","AT&T Mobility Spectrum, LLC",18,CenturyTel Broadband Wireless LLC,17,"2,314,000",0
73,700 MHz Band,261,WY-CMA104-B,"Newport News-Hampton, VA","13,064,000","13,064,000","AT&T Mobility Spectrum, LLC",20,Cellco Partnership d/b/a Verizon Wireless,19,"12,009,000",0
73,700 MHz Band,261,WY-CMA105-B,"Lancaster, PA","19,682,000","19,682,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"17,893,000",0
73,700 MHz Band,261,WY-CMA106-B,"Jackson, MS","7,131,000","7,131,000","AT&T Mobility Spectrum, LLC",68,CenturyTel Broadband Wireless LLC,16,"6,991,000",0
73,700 MHz Band,261,WY-CMA107-B,"Stockton, CA","10,238,000","10,238,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,21,"9,750,000",0
73,700 MHz Band,261,WY-CMA108-B,"Augusta, GA-SC","8,669,000","8,669,000","AT&T Mobility Spectrum, LLC",25,Cellco Partnership d/b/a Verizon Wireless,24,"7,871,000",0
73,700 MHz Band,261,WY-CMA109-B,"Spokane, WA","8,309,000","8,309,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"7,560,000",0
73,700 MHz Band,261,WY-CMA110-B,"Huntington-Ashland, WV-KY-OH","3,475,000","3,475,000","AT&T Mobility Spectrum, LLC",18,"East Kentucky Network, LLC",17,"2,896,000",0
73,700 MHz Band,261,WY-CMA111-B,"Vallejo-Fairfield-Napa, CA","17,012,000","17,012,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,22,"16,202,000",0
73,700 MHz Band,261,WY-CMA112-B,"Corpus Christi, TX","1,289,000","1,289,000","AT&T Mobility Spectrum, LLC",37,Cellco Partnership d/b/a Verizon Wireless,26,"1,264,000",0
73,700 MHz Band,261,WY-CMA113-B,"Madison, WI","12,029,000","12,029,000","AT&T Mobility Spectrum, LLC",27,"King Street Wireless, L.P.",26,"10,928,000",0
73,700 MHz Band,261,WY-CMA114-B,"Lakeland-Winter Haven, FL","16,068,000","16,068,000","AT&T Mobility Spectrum, LLC",25,Cellco Partnership d/b/a Verizon Wireless,24,"14,607,000",0
73,700 MHz Band,261,WY-CMA115-B,"Utica-Rome, NY","674,000","505,500","PCS Partners, L.P.",101,"Buffalo-Lake Erie Wireless Systems Co., L.L.C.",100,"648,000",0
73,700 MHz Band,261,WY-CMA116-B,"Lexington-Fayette, KY","11,471,000","11,471,000","AT&T Mobility Spectrum, LLC",37,Cellco Partnership d/b/a Verizon Wireless,17,"11,246,000",0
73,700 MHz Band,261,WY-CMA117-B,"Colorado Springs, CO","6,630,000","6,630,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,22,"6,314,000",0
73,700 MHz Band,261,WY-CMA118-B,"Reading, PA","1,820,000","1,820,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"1,655,000",0
73,700 MHz Band,261,WY-CMA119-B,"Evansville, IN-KY","673,000","673,000","AT&T Mobility Spectrum, LLC",23,Cellco Partnership d/b/a Verizon Wireless,22,"561,000",0
73,700 MHz Band,261,WY-CMA120-B,"Huntsville, AL","9,590,000","9,590,000","AT&T Mobility Spectrum, LLC",19,CenturyTel Broadband Wireless LLC,18,"8,509,000",0
73,700 MHz Band,261,WY-CMA121-B,"Trenton, NJ","2,410,000","2,410,000","AT&T Mobility Spectrum, LLC",140,"Miller, David",139,"2,331,000",0
73,700 MHz Band,261,WY-CMA122-B,"Binghamton, NY","186,000","139,500","Cavalier Wireless, LLC",110,Worldcall Inc.,109,"180,000",0
73,700 MHz Band,261,WY-CMA123-B,"Santa Rosa-Petaluma, CA","5,181,000","5,181,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,21,"4,934,000",0
73,700 MHz Band,261,WY-CMA124-B,"Santa Barbara, CA","12,251,000","12,251,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,24,"11,667,000",0
73,700 MHz Band,261,WY-CMA125-B,"Appleton-Oskosh-Neenah, WI","6,908,000","6,908,000","AT&T Mobility Spectrum, LLC",37,"King Street Wireless, L.P.",23,"6,773,000",0
73,700 MHz Band,261,WY-CMA126-B,"Salinas-Seaside-Monterey, CA","4,963,000","4,963,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,22,"4,727,000",0
73,700 MHz Band,261,WY-CMA127-B,"Pensacola, FL","19,446,000","19,446,000","AT&T Mobility Spectrum, LLC",69,"Cox Wireless, Inc.",68,"18,798,000",0
73,700 MHz Band,261,WY-CMA128-B,"McAllen-Edinburg-Mission, TX","8,342,000","8,342,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,22,"7,945,000",0
73,700 MHz Band,261,WY-CMA129-B,"South Bend-Mishawaka, IN","2,200,000","2,200,000","AT&T Mobility Spectrum, LLC",34,"King Street Wireless, L.P.",33,"2,000,000",0
73,700 MHz Band,261,WY-CMA130-B,"Erie, PA","224,000","168,000","Triad 700, LLC",90,"Miller, David",89,"217,000",0
73,700 MHz Band,261,WY-CMA131-B,"Rockford, IL","2,407,000","2,407,000","AT&T Mobility Spectrum, LLC",33,"King Street Wireless, L.P.",32,"2,197,000",0
73,700 MHz Band,261,WY-CMA132-B,"Kalamazoo, MI","3,631,000","3,631,000","AT&T Mobility Spectrum, LLC",21,Alltel Corporation,20,"3,283,000",0
73,700 MHz Band,261,WY-CMA133-B,"Manchester-Nashua, NH","7,911,000","7,911,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,21,"7,534,000",0
73,700 MHz Band,261,WY-CMA134-B,"Atlantic City, NJ","2,520,000","2,520,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,24,"2,390,000",0
